1	3863875	3999428	ENSXMAG00000020962
1	4009947	4019162	ENSXMAG00000030095
1	4023938	4046212	ENSXMAG00000016414
1	4051244	4083110	ENSXMAG00000016442
1	4106426	4138568	ENSXMAG00000016516
1	4167567	4185749	ENSXMAG00000016526
1	4192554	4193537	ENSXMAG00000028546
1	4196383	4203570	ENSXMAG00000028434
1	4205670	4208490	ENSXMAG00000025748
1	4211136	4211513	ENSXMAG00000019607
1	4213244	4254409	ENSXMAG00000025204
1	4257010	4258499	ENSXMAG00000023091
1	4300568	4307423	ENSXMAG00000006459
1	4307898	4319251	ENSXMAG00000028188
1	4328989	4331342	ENSXMAG00000022717
1	4335808	4360808	ENSXMAG00000016610
1	4372207	4379572	ENSXMAG00000025505
1	4379791	4390661	ENSXMAG00000016622
1	4393087	4433252	ENSXMAG00000026765
1	4437253	4444092	ENSXMAG00000016678
1	4488271	4489677	ENSXMAG00000022812
1	4536441	4545268	ENSXMAG00000016691
1	4548267	4549874	ENSXMAG00000019608
1	4555715	4569186	ENSXMAG00000016714
1	4570707	4584489	ENSXMAG00000016717
1	4598976	4609455	ENSXMAG00000021139
1	4663881	4709750	ENSXMAG00000004154
1	4687524	4689891	ENSXMAG00000022770
1	4742439	4779674	ENSXMAG00000022051
1	4783192	4786136	ENSXMAG00000025738
1	4790173	4798995	ENSXMAG00000029676
1	4927198	4928331	ENSXMAG00000024726
1	4928352	4931437	ENSXMAG00000023879
1	4982838	4995125	ENSXMAG00000004186
1	5034006	5059480	ENSXMAG00000028090
1	5062878	5071466	ENSXMAG00000022775
1	5082118	5094038	ENSXMAG00000004194
1	5095092	5112918	ENSXMAG00000004229
1	5123969	5168249	ENSXMAG00000029671
1	5182613	5188881	ENSXMAG00000004262
1	5193972	5198695	ENSXMAG00000004280
1	5194409	5194837	ENSXMAG00000027045
1	5202212	5210772	ENSXMAG00000004296
1	5214164	5278221	ENSXMAG00000027801
1	5364293	5380791	ENSXMAG00000004320
1	5386290	5391299	ENSXMAG00000028023
1	5391359	5394159	ENSXMAG00000004353
1	5394264	5398791	ENSXMAG00000004354
1	5402710	5410045	ENSXMAG00000004360
1	5407446	5419008	ENSXMAG00000004368
1	5422019	5430433	ENSXMAG00000029983
1	5430995	5452681	ENSXMAG00000004378
1	5454927	5463419	ENSXMAG00000027802
1	5472057	5476176	ENSXMAG00000022842
1	5476660	5485353	ENSXMAG00000004404
1	5500774	5555609	ENSXMAG00000004407
1	5564505	5569348	ENSXMAG00000013649
1	5568455	5573107	ENSXMAG00000023987
1	5573689	5583651	ENSXMAG00000025516
1	5588261	5592676	ENSXMAG00000023034
1	5596688	5604338	ENSXMAG00000004466
1	5607899	5616370	ENSXMAG00000004475
1	5619791	5635186	ENSXMAG00000004495
1	5636683	5645055	ENSXMAG00000004560
1	5645339	5656354	ENSXMAG00000004561
1	5664278	5672568	ENSXMAG00000027747
1	5676582	5687496	ENSXMAG00000004563
1	5687929	5693996	ENSXMAG00000004585
1	5695681	5703740	ENSXMAG00000021941
1	5704377	5725664	ENSXMAG00000004603
1	5728053	5745924	ENSXMAG00000004637
1	5754444	5755709	ENSXMAG00000019757
1	5760897	5766815	ENSXMAG00000024079
1	5773715	5778355	ENSXMAG00000013501
1	5785777	5788699	ENSXMAG00000029599
1	5803282	5807358	ENSXMAG00000004661
1	5808454	5813307	ENSXMAG00000024309
1	5810305	5821295	ENSXMAG00000004664
1	5818936	5822571	ENSXMAG00000029296
1	5826540	5870986	ENSXMAG00000004665
1	5897770	5901477	ENSXMAG00000004788
1	5908138	5910717	ENSXMAG00000004811
1	5917125	5924012	ENSXMAG00000004821
1	5941741	5947724	ENSXMAG00000004838
1	5964299	5995059	ENSXMAG00000004839
1	5998115	6008097	ENSXMAG00000004852
1	6011447	6017375	ENSXMAG00000004872
1	6020648	6188435	ENSXMAG00000027549
1	6049363	6050702	ENSXMAG00000024198
1	6103276	6106535	ENSXMAG00000021223
1	6190894	6202358	ENSXMAG00000001997
1	6277427	6348113	ENSXMAG00000002008
1	6374693	6477725	ENSXMAG00000002016
1	6477649	6483254	ENSXMAG00000002044
1	6488114	6508795	ENSXMAG00000012884
1	6515084	6532676	ENSXMAG00000012880
1	6540265	6550278	ENSXMAG00000012872
1	6553608	6565667	ENSXMAG00000012871
1	6571449	6595174	ENSXMAG00000012857
1	6606898	6634100	ENSXMAG00000028612
1	6639356	6645631	ENSXMAG00000027749
1	6653036	6677729	ENSXMAG00000030091
1	6679568	6688706	ENSXMAG00000024611
1	6692017	6698586	ENSXMAG00000012852
1	6700226	6702344	ENSXMAG00000026772
1	6722491	6726565	ENSXMAG00000012847
1	6755170	6761415	ENSXMAG00000012838
1	6761447	6764283	ENSXMAG00000012836
1	6764936	6778080	ENSXMAG00000027860
1	6778171	6791967	ENSXMAG00000012774
1	6793360	6814549	ENSXMAG00000012770
1	6818087	6826314	ENSXMAG00000012748
1	6828443	6839504	ENSXMAG00000012737
1	6840271	6848059	ENSXMAG00000023670
1	6853644	6867895	ENSXMAG00000007677
1	6869777	6874450	ENSXMAG00000025184
1	6890990	6896828	ENSXMAG00000024569
1	6899258	6912708	ENSXMAG00000012699
1	6913911	6929123	ENSXMAG00000012687
1	6930819	6942719	ENSXMAG00000012678
1	6946682	6955223	ENSXMAG00000012669
1	6955541	6987036	ENSXMAG00000012634
1	6990036	6995360	ENSXMAG00000012622
1	6991458	7003841	ENSXMAG00000012612
1	7007713	7024709	ENSXMAG00000012610
1	7030832	7036273	ENSXMAG00000012600
1	7036405	7058063	ENSXMAG00000012558
1	7060293	7065879	ENSXMAG00000025502
1	7068553	7070752	ENSXMAG00000029348
1	7073201	7093866	ENSXMAG00000012515
1	7095688	7109395	ENSXMAG00000012509
1	7110758	7116479	ENSXMAG00000012507
1	7118135	7169664	ENSXMAG00000012469
1	7218169	7234104	ENSXMAG00000012468
1	7235879	7246797	ENSXMAG00000001753
1	7250439	7275473	ENSXMAG00000001754
1	7285429	7302662	ENSXMAG00000012445
1	7305111	7326479	ENSXMAG00000012429
1	7327994	7333000	ENSXMAG00000012411
1	7333013	7344520	ENSXMAG00000012388
1	7346223	7352164	ENSXMAG00000012383
1	7360641	7378514	ENSXMAG00000012341
1	7380794	7394119	ENSXMAG00000022368
1	7413661	7443377	ENSXMAG00000012249
1	7482836	7511478	ENSXMAG00000021384
1	7517726	7523267	ENSXMAG00000008061
1	7528874	7561744	ENSXMAG00000012210
1	7566347	7567582	ENSXMAG00000020025
1	7571833	7573491	ENSXMAG00000005167
1	7574606	7580833	ENSXMAG00000005169
1	7580182	7781033	ENSXMAG00000005185
1	7959838	8007407	ENSXMAG00000026634
1	8122775	8128561	ENSXMAG00000019395
1	8130636	8157909	ENSXMAG00000019394
1	8163363	8221950	ENSXMAG00000020970
1	8222466	8257779	ENSXMAG00000019391
1	8260942	8277634	ENSXMAG00000019390
1	8278061	8291725	ENSXMAG00000027232
1	8292053	8302309	ENSXMAG00000019389
1	8302393	8308143	ENSXMAG00000028033
1	8308265	8314115	ENSXMAG00000019387
1	8338538	8350355	ENSXMAG00000019386
1	8343654	8348136	ENSXMAG00000029179
1	8346976	8351739	ENSXMAG00000027863
1	8354247	8357823	ENSXMAG00000019384
1	8360080	8365992	ENSXMAG00000019383
1	8422068	8429234	ENSXMAG00000027793
1	8469535	8479870	ENSXMAG00000022231
1	8487636	8573221	ENSXMAG00000019381
1	8579624	8605863	ENSXMAG00000021068
1	8618769	8735347	ENSXMAG00000019376
1	8745411	8808068	ENSXMAG00000019370
1	8814968	8823745	ENSXMAG00000019369
1	8827557	8837720	ENSXMAG00000022328
1	8850897	8918002	ENSXMAG00000019366
1	8927381	8937012	ENSXMAG00000025285
1	8929816	8932416	ENSXMAG00000023203
1	8939104	8956676	ENSXMAG00000019362
1	9022274	9033844	ENSXMAG00000019360
1	9036146	9051112	ENSXMAG00000019355
1	9053956	9063503	ENSXMAG00000019354
1	9072720	9082335	ENSXMAG00000019349
1	9114453	9236003	ENSXMAG00000019342
1	9175353	9176470	ENSXMAG00000029723
1	9244964	9253033	ENSXMAG00000025403
1	9268265	9290037	ENSXMAG00000019330
1	9290137	9321808	ENSXMAG00000009052
1	9333446	9375670	ENSXMAG00000020829
1	9376705	9392395	ENSXMAG00000025817
1	9394711	9401735	ENSXMAG00000019322
1	9402101	9414489	ENSXMAG00000019318
1	9414986	9423331	ENSXMAG00000019315
1	9484457	9563868	ENSXMAG00000019303
1	9593772	9658751	ENSXMAG00000019294
1	9699327	9709238	ENSXMAG00000022813
1	9754690	9762171	ENSXMAG00000019284
1	9755420	9756616	ENSXMAG00000019293
1	9763968	9769342	ENSXMAG00000022162
1	9771274	9780548	ENSXMAG00000019281
1	9787543	9852455	ENSXMAG00000019252
1	9855508	9867432	ENSXMAG00000028395
1	9867453	9880625	ENSXMAG00000019226
1	9882045	9886546	ENSXMAG00000019225
1	9886567	9889149	ENSXMAG00000019220
1	9890832	9897509	ENSXMAG00000029752
1	9898321	9910052	ENSXMAG00000019197
1	9918116	9932514	ENSXMAG00000019188
1	9932554	9937025	ENSXMAG00000021849
1	9937228	9943755	ENSXMAG00000019172
1	9944022	9951682	ENSXMAG00000019165
1	9952481	9962151	ENSXMAG00000025520
1	9964579	9996611	ENSXMAG00000027573
1	9967498	9983718	ENSXMAG00000021875
1	10012649	10019649	ENSXMAG00000029097
1	10023708	10026429	ENSXMAG00000025972
1	10033604	10041486	ENSXMAG00000021600
1	10043742	10044349	ENSXMAG00000029555
1	10045320	10048689	ENSXMAG00000019093
1	10050836	10055751	ENSXMAG00000019060
1	10056244	10061701	ENSXMAG00000019059
1	10067991	10075376	ENSXMAG00000019055
1	10077535	10084470	ENSXMAG00000021085
1	10086310	10096458	ENSXMAG00000019034
1	10096479	10102376	ENSXMAG00000027979
1	10105390	10112354	ENSXMAG00000019019
1	10113621	10133276	ENSXMAG00000024319
1	10133069	10148999	ENSXMAG00000018983
1	10166889	10190586	ENSXMAG00000018976
1	10191104	10194985	ENSXMAG00000023026
1	10193705	10202110	ENSXMAG00000018952
1	10203389	10211132	ENSXMAG00000018945
1	10213346	10218441	ENSXMAG00000018901
1	10222008	10223096	ENSXMAG00000018899
1	10227994	10228931	ENSXMAG00000018891
1	10237219	10287075	ENSXMAG00000018734
1	10288288	10298340	ENSXMAG00000018715
1	10296462	10304592	ENSXMAG00000023654
1	10316985	10325343	ENSXMAG00000018712
1	10326003	10329302	ENSXMAG00000018697
1	10329688	10346881	ENSXMAG00000024576
1	10331855	10334192	ENSXMAG00000020859
1	10346902	10351468	ENSXMAG00000018674
1	10351178	10364776	ENSXMAG00000018659
1	10368323	10415770	ENSXMAG00000018650
1	10427808	10429276	ENSXMAG00000030026
1	10435531	10436609	ENSXMAG00000018647
1	10437746	10497705	ENSXMAG00000018646
1	10521078	10540117	ENSXMAG00000018638
1	10543515	10544810	ENSXMAG00000028058
1	10552470	10558532	ENSXMAG00000018628
1	10559182	10563553	ENSXMAG00000027889
1	10570133	10574065	ENSXMAG00000018625
1	10586013	10591712	ENSXMAG00000017377
1	10591912	10599133	ENSXMAG00000017376
1	10599547	10618388	ENSXMAG00000017360
1	10629012	10643015	ENSXMAG00000009483
1	10645514	10649020	ENSXMAG00000029424
1	10652521	10655140	ENSXMAG00000023387
1	10655626	10657553	ENSXMAG00000023086
1	10658951	10665200	ENSXMAG00000025677
1	10673839	10676468	ENSXMAG00000004980
1	10707949	10708684	ENSXMAG00000024464
1	10748132	10750592	ENSXMAG00000029461
1	10753435	10754337	ENSXMAG00000024998
1	10773177	10776834	ENSXMAG00000022973
1	10773640	10797328	ENSXMAG00000023167
1	10775913	10788939	ENSXMAG00000028140
1	10795761	10797017	ENSXMAG00000019088
1	10798007	11002258	ENSXMAG00000019072
1	11099254	11102048	ENSXMAG00000016580
1	11102758	11105714	ENSXMAG00000016621
1	11102970	11113263	ENSXMAG00000022309
1	11115223	11121062	ENSXMAG00000016650
1	11123679	11337035	ENSXMAG00000016655
1	11343326	11347174	ENSXMAG00000022094
1	11369548	11445389	ENSXMAG00000016662
1	11455627	11468849	ENSXMAG00000016665
1	11473379	11481399	ENSXMAG00000016670
1	11482804	11485457	ENSXMAG00000016677
1	11486804	11501325	ENSXMAG00000016679
1	11505546	11510725	ENSXMAG00000016683
1	11518668	11530591	ENSXMAG00000023747
1	11531448	11541323	ENSXMAG00000022230
1	11538906	11546372	ENSXMAG00000016690
1	11547595	11567500	ENSXMAG00000016719
1	11575325	11586163	ENSXMAG00000016733
1	11602496	11709545	ENSXMAG00000021864
1	11746267	11747971	ENSXMAG00000027521
1	11746431	11754256	ENSXMAG00000016768
1	11754629	11791870	ENSXMAG00000016786
1	11809217	11811994	ENSXMAG00000023700
1	11813532	11818833	ENSXMAG00000022245
1	11819262	11823852	ENSXMAG00000016827
1	11827333	11836630	ENSXMAG00000029273
1	11855420	11903048	ENSXMAG00000027502
1	11902917	11992312	ENSXMAG00000016876
1	12039881	12123800	ENSXMAG00000011144
1	12155890	12202966	ENSXMAG00000011182
1	12214417	12225996	ENSXMAG00000011246
1	12227834	12232377	ENSXMAG00000011275
1	12238413	12239040	ENSXMAG00000011283
1	12255798	12261122	ENSXMAG00000011286
1	12261184	12267553	ENSXMAG00000022628
1	12267473	12327079	ENSXMAG00000011294
1	12333785	12345541	ENSXMAG00000011299
1	12356380	12534760	ENSXMAG00000011322
1	12635017	12642161	ENSXMAG00000011345
1	12646104	12653253	ENSXMAG00000011356
1	12656684	12711872	ENSXMAG00000011378
1	12715251	12731572	ENSXMAG00000011476
1	12732861	12734856	ENSXMAG00000011521
1	12735729	12741600	ENSXMAG00000011530
1	12741621	12744489	ENSXMAG00000011534
1	12750137	12782930	ENSXMAG00000011543
1	12803534	12828273	ENSXMAG00000029666
1	12830081	12856469	ENSXMAG00000011579
1	12862853	12877780	ENSXMAG00000011619
1	12877801	12878951	ENSXMAG00000029241
1	12932962	12935591	ENSXMAG00000028637
1	12995521	13003336	ENSXMAG00000023655
1	13002772	13022297	ENSXMAG00000003803
1	13030981	13048584	ENSXMAG00000003804
1	13049556	13073213	ENSXMAG00000003835
1	13076234	13137498	ENSXMAG00000003860
1	13196105	13291563	ENSXMAG00000003866
1	13327650	13336299	ENSXMAG00000028067
1	13374050	13384848	ENSXMAG00000003881
1	13396808	13404929	ENSXMAG00000021776
1	13402750	13410788	ENSXMAG00000003923
1	13421636	13427820	ENSXMAG00000009818
1	13459003	13470838	ENSXMAG00000030053
1	13474467	13487701	ENSXMAG00000028723
1	13488596	13491824	ENSXMAG00000028243
1	13494793	13498142	ENSXMAG00000023884
1	13503505	13507875	ENSXMAG00000009859
1	13509624	13516843	ENSXMAG00000009883
1	13518382	13526998	ENSXMAG00000028165
1	13523399	13536426	ENSXMAG00000009910
1	13537029	13543256	ENSXMAG00000009919
1	13546236	13549579	ENSXMAG00000009961
1	13551423	13577568	ENSXMAG00000009964
1	13584009	13594451	ENSXMAG00000020846
1	13595216	13623248	ENSXMAG00000010017
1	13628613	13630028	ENSXMAG00000010044
1	13659443	13660960	ENSXMAG00000020190
1	13666791	13674306	ENSXMAG00000027150
1	13679503	13694582	ENSXMAG00000010054
1	13694518	13699936	ENSXMAG00000029085
1	13700627	13710343	ENSXMAG00000010069
1	13710532	13734411	ENSXMAG00000022647
1	13733237	13736405	ENSXMAG00000020191
1	13737976	13762891	ENSXMAG00000028069
1	13779277	13799600	ENSXMAG00000010082
1	13821825	13827212	ENSXMAG00000010113
1	13834004	13836538	ENSXMAG00000020192
1	13848663	13868820	ENSXMAG00000010114
1	13873907	13877453	ENSXMAG00000027457
1	13879855	13882028	ENSXMAG00000024068
1	13887150	13900363	ENSXMAG00000010129
1	13903853	13912259	ENSXMAG00000010153
1	13918622	13927239	ENSXMAG00000010202
1	13964559	13969461	ENSXMAG00000010206
1	13982968	14066939	ENSXMAG00000023235
1	14087414	14090766	ENSXMAG00000010289
1	14090114	14110371	ENSXMAG00000010290
1	14111361	14125419	ENSXMAG00000010317
1	14126359	14138986	ENSXMAG00000010362
1	14140177	14154286	ENSXMAG00000010404
1	14156570	14162970	ENSXMAG00000010427
1	14163698	14175602	ENSXMAG00000010428
1	14175701	14183813	ENSXMAG00000027435
1	14183834	14188423	ENSXMAG00000010442
1	14188512	14192650	ENSXMAG00000010448
1	14192619	14204941	ENSXMAG00000010449
1	14205349	14223783	ENSXMAG00000010474
1	14225230	14232370	ENSXMAG00000024756
1	14236364	14245660	ENSXMAG00000010493
1	14246824	14266872	ENSXMAG00000010519
1	14266617	14268287	ENSXMAG00000028242
1	14268660	14275805	ENSXMAG00000025707
1	14277132	14300244	ENSXMAG00000010537
1	14301743	14353627	ENSXMAG00000010552
1	14349877	14358696	ENSXMAG00000010605
1	14363155	14419658	ENSXMAG00000007895
1	14413873	14418694	ENSXMAG00000026382
1	14441618	14492562	ENSXMAG00000026987
1	14512178	14526247	ENSXMAG00000010611
1	14532143	14535139	ENSXMAG00000010614
1	14538833	14543169	ENSXMAG00000010616
1	14547794	14556036	ENSXMAG00000010629
1	14559073	14564291	ENSXMAG00000028926
1	14580585	14596444	ENSXMAG00000010632
1	14599186	14609959	ENSXMAG00000010645
1	14609122	14614657	ENSXMAG00000029132
1	14632971	14680390	ENSXMAG00000010656
1	14680608	14691046	ENSXMAG00000010719
1	14692195	14699075	ENSXMAG00000010738
1	14699096	14707212	ENSXMAG00000010739
1	14709064	14711597	ENSXMAG00000016782
1	14715687	14726527	ENSXMAG00000010757
1	14726598	14730249	ENSXMAG00000010777
1	14737685	14782261	ENSXMAG00000010783
1	14782331	14791076	ENSXMAG00000010795
1	14794318	14800817	ENSXMAG00000025512
1	14806574	14848206	ENSXMAG00000021004
1	14849600	14861190	ENSXMAG00000010813
1	14871017	14903350	ENSXMAG00000010828
1	14916973	14970735	ENSXMAG00000010902
1	14972253	14976447	ENSXMAG00000010952
1	14976639	14990587	ENSXMAG00000010960
1	14988802	15011823	ENSXMAG00000010988
1	15012594	15019037	ENSXMAG00000011047
1	15027293	15029784	ENSXMAG00000022714
1	15050077	15064468	ENSXMAG00000016054
1	15064711	15075771	ENSXMAG00000027869
1	15071987	15088472	ENSXMAG00000027447
1	15098076	15101237	ENSXMAG00000023757
1	15113214	15185138	ENSXMAG00000028272
1	15205417	15211763	ENSXMAG00000022256
1	15207634	15209960	ENSXMAG00000021832
1	15209505	15218941	ENSXMAG00000027324
1	15219670	15240132	ENSXMAG00000009980
1	15243059	15250503	ENSXMAG00000009959
1	15271524	15273977	ENSXMAG00000010161
1	15274007	15345294	ENSXMAG00000010164
1	15350532	15358159	ENSXMAG00000024300
1	15362579	15376997	ENSXMAG00000011072
1	15394197	15397087	ENSXMAG00000025100
1	15404780	15408769	ENSXMAG00000022433
1	15427602	15433876	ENSXMAG00000025604
1	15444920	15451506	ENSXMAG00000011132
1	15457825	15475981	ENSXMAG00000011135
1	15477230	15482453	ENSXMAG00000023187
1	15482236	15494409	ENSXMAG00000026235
1	15511680	15520575	ENSXMAG00000022548
1	15522025	15525430	ENSXMAG00000011174
1	15531291	15538218	ENSXMAG00000011177
1	15539790	15553816	ENSXMAG00000011178
1	15555076	15561774	ENSXMAG00000011204
1	15568234	15587124	ENSXMAG00000011221
1	15597204	15617696	ENSXMAG00000011245
1	15624872	15626819	ENSXMAG00000027135
1	15632548	15639557	ENSXMAG00000021160
1	15634388	15637628	ENSXMAG00000024360
1	15639823	15650697	ENSXMAG00000028151
1	15642454	15649281	ENSXMAG00000011425
1	15654096	15666846	ENSXMAG00000025181
1	15667036	15704629	ENSXMAG00000021347
1	15720627	15742213	ENSXMAG00000011428
1	15747096	15757194	ENSXMAG00000011443
1	15760062	15763757	ENSXMAG00000011450
1	15766409	15767857	ENSXMAG00000025050
1	15769174	15784901	ENSXMAG00000011464
1	15788503	15846169	ENSXMAG00000024321
1	15850763	15864527	ENSXMAG00000001631
1	15920721	15925377	ENSXMAG00000001641
1	15932658	15934568	ENSXMAG00000001643
1	15946018	15948360	ENSXMAG00000001648
1	15955931	15960345	ENSXMAG00000028554
1	15966649	15968348	ENSXMAG00000001655
1	15985011	15986103	ENSXMAG00000001663
1	15987916	15994173	ENSXMAG00000025781
1	15999883	16012132	ENSXMAG00000023829
1	16014155	16016064	ENSXMAG00000025199
1	16026651	16033253	ENSXMAG00000028346
1	16088826	16093314	ENSXMAG00000023539
1	16095269	16098487	ENSXMAG00000008076
1	16095963	16104096	ENSXMAG00000008083
1	16110579	16119194	ENSXMAG00000008084
1	16129766	16131799	ENSXMAG00000026779
1	16135920	16145554	ENSXMAG00000008102
1	16143047	16146823	ENSXMAG00000027144
1	16183819	16186065	ENSXMAG00000028022
1	16261505	16263116	ENSXMAG00000025267
1	16281920	16370597	ENSXMAG00000021478
1	16386059	16397385	ENSXMAG00000019368
1	16399502	16415631	ENSXMAG00000024782
1	16430915	16449686	ENSXMAG00000008113
1	16460920	16464161	ENSXMAG00000008129
1	16465638	16468342	ENSXMAG00000008130
1	16469831	16472524	ENSXMAG00000008131
1	16479498	16483161	ENSXMAG00000008134
1	16482741	16496240	ENSXMAG00000008141
1	16498808	16509628	ENSXMAG00000008144
1	16510121	16593328	ENSXMAG00000008152
1	16602915	16610441	ENSXMAG00000008165
1	16611083	16611487	ENSXMAG00000019456
1	16616827	16621229	ENSXMAG00000008174
1	16637056	16641757	ENSXMAG00000008178
1	16638588	16659113	ENSXMAG00000008184
1	16660767	16676713	ENSXMAG00000008189
1	16696792	16699597	ENSXMAG00000022918
1	16703008	16704844	ENSXMAG00000008205
1	16727352	16775203	ENSXMAG00000026538
1	16773838	16780426	ENSXMAG00000008235
1	16780877	16782493	ENSXMAG00000008239
1	16784558	16790593	ENSXMAG00000008241
1	16788890	16798198	ENSXMAG00000027066
1	16805819	16807543	ENSXMAG00000019458
1	16835138	16836640	ENSXMAG00000019460
1	16849849	16851453	ENSXMAG00000019464
1	16914952	16915812	ENSXMAG00000027286
1	16922524	16939534	ENSXMAG00000026349
1	16939906	16943602	ENSXMAG00000008253
1	16940404	16949101	ENSXMAG00000008261
1	16992416	17005962	ENSXMAG00000008262
1	17006069	17022333	ENSXMAG00000008274
1	17024957	17029119	ENSXMAG00000008297
1	17030263	17034942	ENSXMAG00000008307
1	17037569	17043958	ENSXMAG00000025119
1	17053826	17062603	ENSXMAG00000024965
1	17059025	17068493	ENSXMAG00000008325
1	17091292	17109587	ENSXMAG00000008350
1	17110086	17123397	ENSXMAG00000028248
1	17126054	17142246	ENSXMAG00000013776
1	17150698	17264939	ENSXMAG00000028727
1	17234721	17242335	ENSXMAG00000029157
1	17289585	17300963	ENSXMAG00000002614
1	17307874	17473012	ENSXMAG00000027330
1	17473253	17478676	ENSXMAG00000007629
1	17478722	17490455	ENSXMAG00000007607
1	17490474	17495697	ENSXMAG00000007593
1	17499212	17516104	ENSXMAG00000007588
1	17593151	17697767	ENSXMAG00000007579
1	17702643	17709618	ENSXMAG00000007573
1	17712354	17760870	ENSXMAG00000007551
1	17762099	17772086	ENSXMAG00000007547
1	17763927	17769591	ENSXMAG00000007548
1	17775320	17791375	ENSXMAG00000007523
1	17794294	17803224	ENSXMAG00000007476
1	17809327	17817037	ENSXMAG00000007470
1	17817838	17824595	ENSXMAG00000007463
1	17825633	17838811	ENSXMAG00000007457
1	17842572	17855369	ENSXMAG00000007439
1	17856188	17865358	ENSXMAG00000007436
1	17874874	17878992	ENSXMAG00000030002
1	17876320	17887179	ENSXMAG00000028156
1	17889908	17894247	ENSXMAG00000000269
1	17908658	17910907	ENSXMAG00000015281
1	17917383	17929378	ENSXMAG00000023061
1	17934548	17944323	ENSXMAG00000015291
1	17947923	17949112	ENSXMAG00000023426
1	17961661	17970424	ENSXMAG00000015345
1	17972854	18010638	ENSXMAG00000015379
1	18015487	18030770	ENSXMAG00000015457
1	18047478	18051588	ENSXMAG00000024990
1	18052270	18063693	ENSXMAG00000015468
1	18316616	18317812	ENSXMAG00000019914
1	18365123	18372978	ENSXMAG00000015512
1	18374352	18382764	ENSXMAG00000015528
1	18425446	18482904	ENSXMAG00000015533
1	18524532	18558593	ENSXMAG00000015549
1	18561072	18599750	ENSXMAG00000015569
1	18610866	18626866	ENSXMAG00000015576
1	18694132	18697595	ENSXMAG00000015577
1	18702365	18715054	ENSXMAG00000015581
1	18730590	18784758	ENSXMAG00000027317
1	18789067	18824505	ENSXMAG00000015609
1	18825032	18845741	ENSXMAG00000015618
1	18875695	18964711	ENSXMAG00000023594
1	18971983	19009810	ENSXMAG00000015632
1	19015697	19032886	ENSXMAG00000027553
1	19069642	19119749	ENSXMAG00000015634
1	19119359	19128193	ENSXMAG00000029538
1	19129778	19136759	ENSXMAG00000015644
1	19190324	19195580	ENSXMAG00000019916
1	19231931	19243900	ENSXMAG00000015651
1	19244690	19247517	ENSXMAG00000015662
1	19248608	19280506	ENSXMAG00000015666
1	19281946	19286701	ENSXMAG00000002546
1	19286958	19304721	ENSXMAG00000002553
1	19313158	19314522	ENSXMAG00000020316
