ref_picta_1Female_RNA	ref_picta_2Female_RNA	ref_picta_3Male_RNA	ref_picta_4Female_RNA	ref_picta_5Male_RNA	ref_picta_6Male_RNA	alt_picta_1Female_RNA	alt_picta_2Female_RNA	alt_picta_3Male_RNA	alt_picta_4Female_RNA	alt_picta_5Male_RNA	alt_picta_6Male_RNA	gene
2.5	7.5	0.9166666666666666	0.0	0.5833333333333334	2.583333333333333	0.5	1.3333333333333333	0.16666666666666666	0.0	0.08333333333333333	0.5833333333333334	ENSXMAG00000029213
1.2169811320754718	2.462264150943396	6.05188679245283	0.0	2.849056603773585	5.485849056603774	0.6698113207547169	1.4952830188679245	3.981132075471698	0.0	1.7830188679245282	3.150943396226415	ENSXMAG00000022899
												ENSXMAG00000018700
1.8	2.8	4.2	0.0	0.4	3.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000018725
1.1688311688311688	1.5064935064935066	2.7662337662337664	0.0	1.5324675324675323	3.2857142857142856	1.2987012987012987	1.2207792207792207	1.5064935064935066	0.0	0.9480519480519479	1.8441558441558439	ENSXMAG00000027858
												ENSXMAG00000029947
51.97276264591439	65.37354085603113	26.40466926070039	0.0	20.82101167315175	36.91828793774319	34.66536964980545	44.02334630350195	17.638132295719842	0.0	13.607003891050587	24.50194552529183	ENSXMAG00000004969
0.6666666666666666	2.6666666666666665	2.6333333333333333	0.0	2.2	3.3	0.13333333333333333	0.43333333333333335	0.8666666666666667	0.0	0.8333333333333334	0.8	ENSXMAG00000026140
4.080745341614906	4.913043478260869	21.1055900621118	0.0	18.770186335403725	15.13664596273292	2.652173913043478	3.1055900621118013	13.291925465838508	0.0	12.496894409937887	10.496894409937887	ENSXMAG00000004424
8.984756097560973	11.478658536585364	7.853658536585367	0.0	7.320121951219512	11.75	3.88719512195122	4.615853658536587	3.4237804878048776	0.0	3.2195121951219514	5.262195121951219	ENSXMAG00000018743
7.063197026022304	8.862453531598511	17.130111524163567	0.0	17.260223048327138	18.074349442379184	4.003717472118959	4.6208178438661704	9.53903345724907	0.0	9.74349442379182	9.817843866171003	ENSXMAG00000018747
3.734848484848485	6.212121212121213	9.0	0.0	6.75	8.492424242424242	3.946969696969697	4.818181818181818	8.765151515151516	0.0	6.166666666666668	7.954545454545454	ENSXMAG00000018776
												ENSXMAG00000018831
1.360655737704918	3.3770491803278686	4.19672131147541	0.0	0.7540983606557377	3.7868852459016393	1.0491803278688523	2.065573770491804	3.459016393442623	0.0	1.5081967213114753	2.9672131147540983	ENSXMAG00000018833
3.466666666666667	9.7	8.533333333333333	0.0	7.366666666666666	10.8	6.133333333333334	9.066666666666666	17.366666666666667	0.0	14.4	23.2	ENSXMAG00000018837
3.9322916666666665	6.419270833333332	12.192708333333336	0.0	9.8984375	13.861979166666664	2.2734375	3.4088541666666665	7.8671875	0.0	6.255208333333332	8.890625	ENSXMAG00000029782
6.861702127659575	10.936170212765957	16.24822695035461	0.0	15.53900709219858	16.54609929078014	4.8085106382978715	6.939716312056737	11.865248226950355	0.0	11.592198581560286	12.631205673758865	ENSXMAG00000018875
5.985401459854015	14.664233576642337	23.722627737226283	0.0	19.175182481751822	21.1021897810219	4.233576642335766	6.554744525547445	17.905109489051092	0.0	13.503649635036494	14.328467153284672	ENSXMAG00000018921
2.9277777777777776	4.7444444444444445	6.038888888888889	0.0	7.0	7.872222222222222	2.1555555555555554	2.783333333333333	3.9222222222222216	0.0	4.055555555555555	4.877777777777778	ENSXMAG00000018928
5.781609195402299	10.413793103448276	3.045977011494253	0.0	3.9195402298850577	5.747126436781608	2.0	3.2643678160919536	1.2413793103448276	0.0	1.5172413793103448	2.1149425287356323	ENSXMAG00000018950
8.456140350877194	14.035087719298243	3.684210526315789	0.0	3.736842105263158	8.035087719298245	2.929824561403509	3.982456140350877	1.263157894736842	0.0	1.1052631578947372	2.6666666666666665	ENSXMAG00000029415
2.68	9.72	7.64	0.0	4.12	5.12	2.4	5.5	6.96	0.0	3.82	4.82	ENSXMAG00000019424
3.571428571428572	12.971428571428573	10.4	0.0	4.857142857142857	6.628571428571429	3.3428571428571434	7.142857142857142	9.228571428571428	0.0	4.257142857142857	6.142857142857142	ENSXMAG00000022593
3.0873015873015874	3.952380952380953	7.142857142857142	0.0	9.142857142857142	9.230158730158731	2.0793650793650795	2.5	4.841269841269841	0.0	6.4603174603174605	6.6190476190476195	ENSXMAG00000024119
2.269565217391305	1.6869565217391305	3.704347826086957	0.0	3.4	4.182608695652174	2.2869565217391306	1.7043478260869565	3.382608695652174	0.0	3.704347826086957	4.147826086956521	ENSXMAG00000018960
4.985130111524164	6.903345724907062	11.420074349442382	0.0	14.219330855018587	16.33828996282528	5.721189591078067	6.204460966542751	13.509293680297398	0.0	17.237918215613384	18.31970260223048	ENSXMAG00000018970
1.3642857142857143	4.757142857142857	3.5285714285714285	0.0	5.764285714285713	4.742857142857143	1.2071428571428569	2.878571428571429	3.1142857142857143	0.0	5.085714285714285	4.192857142857143	ENSXMAG00000018971
2.216216216216216	2.891891891891892	3.6486486486486487	0.0	2.972972972972973	3.0540540540540535	0.8648648648648649	0.945945945945946	1.8108108108108107	0.0	1.3243243243243243	0.8648648648648649	ENSXMAG00000021468
50.3	90.025	32.8	0.0	20.225	36.425	43.425	66.725	27.85	0.0	16.85	28.05	ENSXMAG00000020306
3.897216274089936	5.695931477516059	6.064239828693791	0.0	7.475374732334047	8.254817987152034	2.9571734475374734	4.021413276231264	4.6338329764453965	0.0	5.749464668094219	5.9036402569593145	ENSXMAG00000001357
												ENSXMAG00000029871
												ENSXMAG00000021287
												ENSXMAG00000018992
3.3071672354948807	4.590443686006826	5.09556313993174	0.0	3.8430034129692836	6.460750853242321	1.9419795221843004	2.027303754266212	2.723549488054608	0.0	2.146757679180888	3.7679180887372015	ENSXMAG00000019009
1.5862068965517242	2.7931034482758617	1.7241379310344829	0.0	1.4482758620689655	1.9655172413793105	0.9310344827586208	1.3793103448275863	0.8965517241379308	0.0	0.8620689655172413	1.137931034482759	ENSXMAG00000019010
6.017045454545454	11.886363636363635	15.011363636363635	0.0	10.170454545454543	9.954545454545457	4.3977272727272725	7.051136363636362	11.625	0.0	7.9375	7.2556818181818175	ENSXMAG00000019011
3.766497461928934	3.4467005076142128	5.908629441624366	0.0	6.659898477157362	8.294416243654823	2.5583756345177666	1.8121827411167517	3.7309644670050766	0.0	3.888324873096447	4.939086294416244	ENSXMAG00000020869
1.5	1.5239520958083832	4.269461077844311	0.0	5.9191616766467074	3.467065868263473	1.0568862275449102	0.7784431137724551	2.8083832335329344	0.0	3.817365269461078	2.3263473053892216	ENSXMAG00000020825
1.6540697674418603	1.7732558139534884	4.305232558139535	0.0	5.840116279069767	4.162790697674419	1.125	1.0465116279069768	2.7383720930232562	0.0	3.819767441860465	2.8052325581395348	ENSXMAG00000019050
10.153488372093022	13.753488372093024	11.08372093023256	0.0	9.390697674418604	15.66046511627907	7.404651162790698	8.869767441860468	7.181395348837209	0.0	5.9767441860465125	10.637209302325582	ENSXMAG00000019061
14.719298245614036	20.684210526315788	15.63157894736842	0.0	13.640350877192983	21.850877192982455	10.903508771929824	13.657894736842106	10.12280701754386	0.0	8.570175438596491	15.017543859649123	ENSXMAG00000019095
												ENSXMAG00000029036
1.9677419354838708	4.532258064516129	10.612903225806454	0.0	10.177419354838712	8.209677419354838	2.9516129032258065	4.516129032258065	15.161290322580646	0.0	15.32258064516129	11.096774193548386	ENSXMAG00000000076
2.31404958677686	1.7603305785123966	4.661157024793388	0.0	6.644628099173554	5.958677685950414	1.487603305785124	1.3305785123966942	3.272727272727273	0.0	4.7107438016528915	4.404958677685951	ENSXMAG00000024415
												ENSXMAG00000000090
4.985537190082645	8.299586776859504	13.75413223140496	0.0	11.838842975206614	12.677685950413224	3.8409090909090913	5.68595041322314	12.208677685950413	0.0	10.981404958677686	11.46694214876033	ENSXMAG00000000091
0.6	0.0	2.2	0.0	3.0	1.8	0.4	0.0	1.6	0.0	2.0	1.2	ENSXMAG00000029437
1.25	1.8833333333333333	4.466666666666667	0.0	3.1	5.883333333333334	0.5166666666666667	0.8666666666666667	1.65	0.0	1.1833333333333331	2.283333333333333	ENSXMAG00000000107
3.1666666666666665	4.730769230769232	16.41025641025641	0.0	10.692307692307693	13.43162393162393	1.7264957264957266	2.128205128205128	9.435897435897436	0.0	6.158119658119658	7.935897435897436	ENSXMAG00000000122
2.3539325842696632	2.1797752808988764	8.264044943820224	0.0	7.404494382022473	7.376404494382022	1.348314606741573	1.1404494382022472	5.1011235955056184	0.0	4.764044943820225	4.674157303370786	ENSXMAG00000009893
												ENSXMAG00000020840
3.542553191489361	5.143617021276596	7.478723404255319	0.0	4.127659574468085	7.047872340425532	1.8297872340425527	2.4308510638297878	3.7925531914893615	0.0	2.106382978723404	3.9095744680851054	ENSXMAG00000009890
3.0	3.7291666666666665	10.458333333333334	0.0	13.208333333333336	13.166666666666664	2.645833333333333	3.25	14.770833333333336	0.0	10.770833333333336	15.666666666666664	ENSXMAG00000009869
9.94811320754717	29.933962264150942	44.509433962264154	0.0	39.764150943396224	37.95283018867924	6.4245283018867925	14.641509433962266	30.268867924528305	0.0	25.830188679245282	25.400943396226417	ENSXMAG00000009861
1.2	1.0	0.8	0.0	0.8	2.0	1.8	1.4	1.2	0.0	1.0	2.2	ENSXMAG00000000127
												ENSXMAG00000000130
												ENSXMAG00000023095
0.7058823529411765	2.647058823529412	6.882352941176472	0.0	3.941176470588236	6.117647058823528	0.05882352941176471	0.35294117647058826	0.29411764705882354	0.0	0.05882352941176471	0.5882352941176471	ENSXMAG00000008784
8.3125	7.875	3.53125	0.0	3.28125	6.25	17.28125	20.4375	11.0	0.0	8.8125	16.4375	ENSXMAG00000019533
3.548387096774193	2.3870967741935485	4.064516129032258	0.0	4.903225806451613	5.838709677419355	1.3870967741935485	1.064516129032258	1.7741935483870968	0.0	1.870967741935484	2.5806451612903225	ENSXMAG00000008777
5.875399361022363	7.4297124600638975	8.412140575079873	0.0	5.746006389776357	8.349840255591054	2.9824281150159746	3.599041533546326	4.115015974440895	0.0	2.8466453674121404	4.143769968051118	ENSXMAG00000019044
7.605577689243027	15.541832669322707	12.788844621513945	0.0	16.788844621513945	11.621513944223109	4.47410358565737	8.219123505976096	7.430278884462152	0.0	9.796812749003985	6.4581673306772895	ENSXMAG00000019043
2.6610169491525424	7.5728813559322035	7.569491525423728	0.0	3.511864406779661	6.8	1.616949152542373	4.386440677966101	4.430508474576272	0.0	1.8135593220338984	3.9254237288135587	ENSXMAG00000019041
1.8963730569948187	4.538860103626943	4.217616580310881	0.0	2.8652849740932638	4.217616580310881	0.9948186528497408	2.461139896373057	2.1243523316062176	0.0	1.2694300518134716	1.9378238341968912	ENSXMAG00000019435
3.6293436293436288	6.119691119691121	7.22007722007722	0.0	7.119691119691121	8.621621621621621	3.0463320463320462	4.3050193050193055	5.544401544401544	0.0	5.895752895752896	7.196911196911197	ENSXMAG00000019008
1.04	2.32	3.786666666666666	0.0	2.4133333333333336	3.2133333333333334	0.26666666666666666	0.84	1.08	0.0	0.7733333333333333	1.0533333333333332	ENSXMAG00000019002
1.6666666666666667	1.1666666666666667	7.0	0.0	2.833333333333333	12.166666666666664	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.0	0.5	1.3333333333333333	ENSXMAG00000024688
0.1388888888888889	4.611111111111111	16.61111111111111	0.0	2.055555555555556	9.166666666666666	0.08333333333333333	2.833333333333333	10.777777777777779	0.0	1.3055555555555556	5.722222222222222	ENSXMAG00000010788
1.5507246376811594	1.4347826086956519	4.057971014492754	0.0	3.391304347826087	4.260869565217392	0.7681159420289855	0.6231884057971014	1.7318840579710144	0.0	1.4492753623188406	2.0	ENSXMAG00000023350
125.53170731707316	205.1560975609756	60.75609756097561	0.0	98.2	79.54634146341462	121.42439024390244	186.27804878048784	69.07804878048779	0.0	91.10731707317072	78.92195121951221	ENSXMAG00000022346
166.10416666666666	262.2326388888889	87.75347222222223	0.0	128.72048611111111	111.70138888888887	123.41840277777777	182.18402777777774	68.68402777777777	0.0	95.39930555555556	83.73784722222223	ENSXMAG00000007350
26.055045871559628	23.110091743119263	50.55351681957187	0.0	49.47706422018349	118.75840978593271	14.620795107033642	12.568807339449544	29.232415902140673	0.0	30.042813455657488	69.37308868501529	ENSXMAG00000007346
4.810017271157167	5.164075993091537	9.609671848013816	0.0	8.713298791018998	7.981001727115718	3.442141623488774	3.4784110535405874	7.070811744386875	0.0	6.647668393782383	6.037996545768567	ENSXMAG00000007344
2.2614840989399294	1.8798586572438165	5.0	0.0	4.438162544169612	5.975265017667844	1.6007067137809188	1.3922261484098941	3.819787985865725	0.0	3.3109540636042403	4.2932862190812715	ENSXMAG00000001587
												ENSXMAG00000001586
12.454935622317596	59.42918454935622	8.330472103004293	0.0	9.381974248927039	13.257510729613733	8.064377682403434	35.9656652360515	5.553648068669528	0.0	6.369098712446352	8.785407725321889	ENSXMAG00000001584
6.75085910652921	4.9604810996563575	12.27147766323024	0.0	13.185567010309276	14.390034364261167	5.2852233676975935	4.22852233676976	9.781786941580755	0.0	10.601374570446737	11.489690721649485	ENSXMAG00000001583
1.0	2.878571428571429	6.421428571428572	0.0	11.535714285714285	6.642857142857142	0.4214285714285714	1.4857142857142858	3.1785714285714284	0.0	5.321428571428571	3.678571428571429	ENSXMAG00000013686
2.54	2.6	3.06	0.0	3.76	4.48	0.9	0.82	0.91	0.0	1.42	1.45	ENSXMAG00000024647
2.8253968253968256	3.920634920634921	6.404761904761906	0.0	5.214285714285714	4.833333333333333	1.7698412698412698	2.293650793650793	4.611111111111111	0.0	3.7777777777777777	3.4285714285714284	ENSXMAG00000024895
												ENSXMAG00000008527
												ENSXMAG00000026494
20.294117647058822	24.988235294117647	56.11764705882353	0.0	45.341176470588245	48.92941176470589	4.91764705882353	7.258823529411764	16.023529411764706	0.0	13.647058823529413	14.188235294117645	ENSXMAG00000030050
43.95945945945946	72.26351351351352	107.18243243243244	0.0	116.0	98.22972972972971	18.25	26.25	43.601351351351354	0.0	48.385135135135144	41.29054054054054	ENSXMAG00000026717
												ENSXMAG00000013704
												ENSXMAG00000013722
7.363636363636362	5.636363636363638	12.545454545454545	0.0	22.272727272727273	18.09090909090909	4.818181818181818	3.8181818181818175	8.0	0.0	12.727272727272727	12.181818181818182	ENSXMAG00000013729
4.134387351778656	4.695652173913044	4.051383399209486	0.0	3.4229249011857705	6.869565217391305	2.4703557312252964	2.774703557312253	2.4387351778656132	0.0	2.027667984189723	4.158102766798419	ENSXMAG00000013733
0.746268656716418	1.992537313432836	2.9328358208955225	0.0	7.074626865671643	3.850746268656717	0.5074626865671642	1.164179104477612	2.0	0.0	4.529850746268656	2.5223880597014925	ENSXMAG00000013739
5.773755656108597	7.383107088989442	8.829562594268477	0.0	6.886877828054299	9.405731523378584	3.7450980392156863	4.503770739064856	5.475113122171947	0.0	4.405731523378583	6.064856711915534	ENSXMAG00000028710
1.6434108527131783	3.1356589147286815	5.0891472868217065	0.0	5.317829457364341	6.662790697674419	0.6434108527131783	1.6589147286821706	2.5	0.0	2.6162790697674416	3.124031007751938	ENSXMAG00000013755
1.6313131313131313	3.095959595959596	5.363636363636363	0.0	5.8686868686868685	7.171717171717173	0.6717171717171717	1.7828282828282829	2.676767676767677	0.0	2.9646464646464645	3.4444444444444446	ENSXMAG00000013760
2.18	2.46	3.22	0.0	4.52	5.44	2.14	2.04	2.48	0.0	3.74	5.24	ENSXMAG00000005958
